,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
254,open,160,490,6,macdh,326,99,6,6,0.06,2113,980,326,81,733,169,276,552,126,4,956,104,400,759,676,652,439,327,909,822,292,256,635,989,666,470,105,676,162,867,28,51,99,19,796,9,11,12,18,701,21,9,0.06,0.28,1.08,1.2,1.2,1.04,True,False,False,True,True,False,False,False,False,False,True,False,True,True,True,True,True,0.0,False,True,0.0,0.0,0.0
255,high,241,293,21,macds,234,144,6,13,0.09,2518,844,380,136,484,205,118,487,177,204,383,113,125,437,730,672,412,396,875,665,370,319,548,257,891,750,714,882,29,750,27,35,45,18,990,13,16,92,3,728,9,9,0.24,0.28,1.18,1.17,1.06,1.15,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
256,open,313,323,32,macdh,322,277,6,3,0.36,1791,957,222,324,154,256,181,443,49,79,347,391,382,432,867,826,458,439,917,565,262,259,308,198,710,644,572,101,760,611,4,28,2,15,376,7,20,100,4,795,1,21,0.19,0.36,1.08,1.02,1.11,1.04,True,True,True,False,True,False,True,False,False,False,False,True,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
257,HLCC/4,39,449,47,macd,186,190,6,2,0.39,2827,302,183,168,413,125,317,473,335,297,940,234,38,198,566,509,431,295,794,696,319,260,763,473,969,262,921,606,847,449,12,58,15,2,630,6,20,67,10,279,18,11,0.39,0.24,1.0,1.09,1.02,1.1,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
258,open,130,470,5,macd,122,41,6,14,0.05,2426,244,32,105,46,200,298,73,42,65,197,289,209,145,814,789,419,404,863,809,428,261,918,277,216,607,428,982,384,212,19,22,77,10,579,12,16,86,8,705,17,1,0.38,0.24,1.13,1.08,1.06,1.19,True,True,True,True,False,True,False,True,True,False,True,False,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
259,close,86,206,49,macd,260,296,6,6,0.32,829,213,274,218,449,220,35,836,326,33,263,279,101,89,910,671,482,322,822,733,384,341,514,838,963,385,244,968,683,102,2,9,59,4,836,6,21,59,14,640,19,1,0.16,0.19,1.2,1.15,1.14,1.06,True,False,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,0.0,False,True,0.0,0.0,0.0
260,OHLC/4,277,422,2,macdh,68,162,6,2,0.1,1691,458,188,74,340,294,139,587,64,82,824,128,392,560,635,592,327,322,830,529,453,451,944,609,790,335,612,239,553,30,15,36,49,15,773,7,33,67,17,279,17,14,0.05,0.28,1.02,1.17,1.04,1.15,True,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,True,0.0,False,True,0.0,0.0,0.0
261,HLCC/4,291,311,29,macds,52,320,6,6,0.09,1135,878,345,117,66,202,365,940,201,365,612,244,37,522,968,787,490,366,803,696,371,299,265,732,599,480,414,394,71,971,3,27,63,4,928,13,21,39,13,949,3,17,0.12,0.32,1.13,1.18,1.13,1.16,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
262,open,286,353,19,macdh,23,393,6,2,0.31,2005,588,179,165,362,172,37,553,163,367,713,321,228,953,904,649,306,250,722,609,345,292,1000,320,113,175,246,952,181,449,12,52,20,17,452,17,39,10,17,744,9,23,0.3,0.37,1.03,1.1,1.02,1.14,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
263,high,123,393,2,macds,60,349,6,3,0.36,2100,746,244,61,333,241,328,676,59,323,68,51,75,158,917,668,375,270,895,786,274,266,899,530,447,978,26,256,222,939,14,29,70,20,568,6,49,16,20,785,3,17,0.32,0.05,1.11,1.14,1.03,1.05,False,True,False,True,True,False,True,False,False,True,True,True,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
264,high,142,402,45,macds,80,281,6,1,0.13,434,399,156,387,653,274,94,203,346,243,539,41,147,241,951,510,418,250,964,639,326,268,932,42,879,251,11,732,705,60,7,37,46,7,988,6,35,86,8,128,22,3,0.22,0.05,1.09,1.0,1.16,1.06,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
265,open,116,399,24,macdh,242,350,6,4,0.1,2232,877,148,236,895,357,394,168,231,215,64,170,152,960,974,876,494,389,880,774,366,299,835,427,553,716,443,240,864,803,27,31,72,6,715,13,18,35,14,938,16,5,0.09,0.29,1.0,1.11,1.13,1.2,True,False,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
266,low,237,448,6,macdh,399,9,6,11,0.07,2522,720,33,315,132,18,285,344,213,249,47,340,207,266,910,532,412,273,946,523,426,331,267,564,890,92,801,528,543,228,3,60,19,16,916,3,38,83,5,613,2,10,0.34,0.11,1.07,1.05,1.07,1.14,False,False,True,True,True,True,False,False,False,True,True,True,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
267,open,9,274,39,macdh,43,5,6,11,0.37,1875,407,387,36,699,266,99,846,365,19,655,230,31,161,923,613,405,294,797,794,456,360,9,609,635,80,746,918,58,969,4,34,27,10,268,8,20,93,1,640,2,8,0.28,0.32,1.03,1.1,1.02,1.14,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
268,HLC/3,158,362,40,macds,98,377,6,16,0.21,1873,684,30,98,88,242,353,594,184,64,343,351,215,809,870,714,467,427,850,599,495,378,285,874,265,229,294,722,144,928,15,22,53,10,334,12,31,27,11,901,9,14,0.28,0.33,1.07,1.16,1.0,1.05,True,False,True,True,True,True,False,False,True,True,False,True,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
269,HL/2,162,420,4,macds,265,202,6,13,0.21,1793,952,235,167,110,318,301,21,272,65,992,379,385,444,658,657,490,265,924,844,434,275,724,150,945,972,448,363,541,934,30,40,16,15,938,5,46,61,19,764,17,16,0.08,0.28,1.04,1.1,1.15,1.09,False,False,True,True,True,True,True,True,False,True,True,False,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
270,HLC/3,4,25,50,macds,39,251,6,13,0.11,752,327,149,144,230,287,297,70,397,322,222,51,165,25,775,694,417,385,877,620,488,290,897,10,596,710,727,441,634,791,20,24,30,14,964,3,26,62,6,719,15,1,0.1,0.3,1.14,1.15,1.05,1.01,False,True,True,False,True,False,False,True,True,False,True,True,True,False,True,False,False,0.0,False,True,0.0,0.0,0.0
271,HLC/3,263,490,3,macdh,7,96,6,8,0.35,462,765,123,237,520,203,341,76,239,197,422,130,386,434,774,642,402,330,822,682,494,346,289,389,371,734,585,641,580,385,13,30,23,18,941,2,50,81,3,283,20,18,0.16,0.09,1.19,1.04,1.06,1.16,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
272,HL/2,315,370,36,macdh,383,104,6,8,0.13,1595,263,44,309,871,337,209,122,140,247,123,265,337,813,949,559,450,284,690,514,475,275,918,463,798,710,341,129,943,95,26,41,3,12,493,11,39,95,15,255,15,22,0.31,0.26,1.01,1.04,1.08,1.2,False,False,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
273,HLC/3,264,314,7,macd,41,63,6,13,0.21,2360,809,68,383,665,93,372,984,184,58,881,49,10,952,760,563,470,453,944,905,419,380,187,751,656,575,294,429,451,966,2,42,33,19,615,9,43,51,5,63,21,19,0.23,0.17,1.19,1.16,1.01,1.11,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
274,HL/2,388,489,28,macd,334,364,6,14,0.29,755,381,253,108,975,207,188,619,343,247,742,396,233,471,920,848,424,322,681,646,490,320,419,974,117,652,808,371,178,443,2,21,18,19,183,3,16,104,3,92,25,14,0.04,0.24,1.09,1.07,1.18,1.16,True,False,True,False,True,False,True,False,False,False,False,True,True,True,True,True,True,0.0,False,True,0.0,0.0,0.0
275,high,171,248,38,macdh,76,259,6,12,0.38,2842,857,196,344,661,60,66,110,269,300,594,344,3,496,541,501,497,427,703,513,353,340,85,965,461,517,646,900,608,691,6,25,67,12,765,7,24,32,7,683,15,15,0.01,0.24,1.19,1.1,1.03,1.1,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
276,HLCC/4,65,198,30,macds,43,7,6,14,0.03,766,587,362,40,330,35,391,666,114,172,85,194,177,612,873,776,288,278,827,795,397,396,149,296,232,146,855,595,543,73,10,22,96,4,238,2,48,74,18,531,18,12,0.34,0.32,1.09,1.2,1.19,1.04,True,True,False,False,True,True,False,True,True,True,False,True,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
277,HLC/3,285,427,7,macdh,370,327,6,7,0.05,2239,918,354,213,517,367,213,715,362,229,389,35,242,559,874,561,467,342,939,573,439,250,391,958,564,275,271,738,799,29,30,37,6,15,492,15,48,86,12,940,5,20,0.23,0.35,1.08,1.15,1.04,1.0,False,False,True,False,True,True,False,True,True,True,False,True,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
278,high,113,369,43,macds,275,33,6,9,0.31,2866,551,181,378,665,141,323,837,18,368,486,334,301,622,602,589,367,309,968,618,397,329,982,769,915,755,28,911,933,632,27,31,91,11,687,14,52,89,1,143,7,18,0.3,0.31,1.09,1.17,1.19,1.2,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
279,open,67,463,8,macd,304,252,6,4,0.31,956,620,144,269,203,209,95,810,82,80,594,209,87,678,932,900,389,284,674,579,479,288,469,787,5,176,602,912,643,964,21,28,77,1,473,18,22,97,17,418,20,24,0.29,0.37,1.02,1.01,1.16,1.14,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
280,open,252,381,6,macd,103,193,6,2,0.3,2853,266,6,26,37,161,33,336,341,31,57,308,399,132,664,662,388,319,872,607,264,259,532,376,122,131,149,74,36,954,21,48,33,9,944,9,15,56,8,257,22,17,0.28,0.2,1.01,1.02,1.05,1.11,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
281,close,303,394,37,macds,363,9,6,3,0.04,217,546,153,111,87,59,215,515,364,362,764,180,305,786,831,552,490,294,963,848,339,303,532,3,851,197,497,659,791,727,18,46,94,1,428,2,28,65,17,748,8,6,0.23,0.37,1.05,1.19,1.18,1.04,True,False,False,True,True,False,True,True,True,False,True,False,True,False,True,False,True,0.0,False,True,0.0,0.0,0.0
282,close,255,289,15,macdh,3,219,6,11,0.28,474,842,296,304,268,111,357,984,6,28,111,318,372,463,923,786,379,300,798,596,416,311,360,627,970,75,345,538,827,380,6,30,74,6,951,17,47,4,2,805,20,13,0.18,0.13,1.07,1.09,1.14,1.03,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
283,low,301,459,14,macd,121,54,6,18,0.21,2086,909,251,396,30,80,143,483,177,52,882,54,294,644,717,705,352,296,835,661,480,392,861,467,153,142,491,637,746,842,5,57,73,17,296,16,22,67,7,855,13,10,0.07,0.32,1.16,1.19,1.1,1.2,True,False,True,True,False,True,True,False,False,True,False,False,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
284,close,36,129,15,macd,243,193,6,19,0.01,1473,997,393,239,534,369,172,294,82,242,354,132,152,960,962,952,486,344,755,634,454,273,911,430,491,44,419,239,678,160,17,39,9,2,546,12,43,64,6,485,18,3,0.25,0.24,1.12,1.08,1.19,1.06,True,True,True,False,False,True,False,True,True,True,False,True,True,False,True,False,True,0.0,False,True,0.0,0.0,0.0
285,HL/2,63,145,8,macd,9,372,6,10,0.12,565,870,385,54,917,221,370,482,133,365,215,341,325,1000,730,651,477,473,822,722,368,365,378,307,203,377,17,722,36,484,15,42,99,14,957,17,18,77,14,262,12,10,0.06,0.33,1.0,1.09,1.06,1.15,False,True,False,True,True,False,True,True,False,False,False,True,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
286,high,273,447,21,macd,77,386,6,7,0.02,1651,770,88,71,515,298,62,755,266,247,993,107,255,210,899,877,431,411,613,543,461,454,602,438,581,166,228,149,503,106,19,28,34,19,932,14,22,80,17,530,13,17,0.26,0.32,1.01,1.14,1.0,1.07,False,False,True,True,True,False,False,True,True,True,True,True,False,False,False,True,True,0.0,False,True,0.0,0.0,0.0
287,OHLC/4,188,350,12,macds,120,242,6,9,0.37,2412,942,170,184,441,139,206,905,291,243,417,163,293,172,896,647,491,264,963,517,453,293,51,68,20,891,247,763,204,239,8,29,60,6,264,17,52,41,13,530,25,2,0.39,0.12,1.05,1.03,1.13,1.13,False,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
288,open,49,470,25,macds,306,233,6,16,0.17,1187,517,8,74,405,34,78,50,54,81,580,396,79,244,846,806,338,336,995,673,380,298,781,450,68,624,11,272,714,13,21,59,53,15,984,7,16,38,2,346,25,1,0.13,0.26,1.15,1.02,1.01,1.13,False,True,True,False,False,False,True,True,True,True,True,True,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
289,low,258,493,23,macdh,309,333,6,13,0.25,512,823,322,71,389,263,63,430,218,24,131,327,376,981,898,592,380,259,967,626,446,336,462,215,881,397,847,11,487,324,10,39,54,11,677,5,50,63,15,327,13,1,0.25,0.01,1.12,1.14,1.11,1.11,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
290,HLCC/4,100,344,39,macdh,5,212,6,9,0.29,1923,951,39,88,10,15,252,625,166,370,825,272,330,11,849,650,272,269,934,734,497,275,871,158,662,925,896,922,598,708,6,45,83,2,523,16,23,87,20,72,25,3,0.3,0.37,1.17,1.11,1.08,1.15,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
291,HLCC/4,92,300,43,macdh,11,45,6,9,0.37,1325,757,184,359,268,129,238,206,221,219,915,181,374,38,921,816,438,337,859,598,280,265,776,347,789,907,196,36,868,568,11,19,70,19,633,10,39,52,19,570,2,8,0.05,0.22,1.01,1.07,1.01,1.08,True,False,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
292,HLCC/4,77,274,38,macd,205,288,6,2,0.03,2109,799,388,275,635,205,341,192,379,269,110,131,161,172,857,556,479,317,960,807,458,321,833,677,390,623,927,649,139,859,2,49,12,18,738,16,26,99,14,340,24,9,0.34,0.26,1.18,1.2,1.19,1.05,True,True,True,True,False,True,False,True,True,False,True,False,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
293,low,28,468,2,macd,163,19,6,5,0.03,1392,253,360,398,331,286,60,240,173,36,442,260,212,665,717,696,372,281,651,611,492,428,595,1000,624,444,815,837,149,556,28,42,45,3,750,16,24,80,6,172,4,10,0.09,0.04,1.02,1.07,1.1,1.1,True,False,True,True,False,False,False,False,True,False,True,True,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
294,OHLC/4,63,282,12,macdh,373,146,6,13,0.25,1021,398,342,273,531,384,189,330,166,63,978,43,38,126,959,740,443,408,817,641,356,310,372,433,998,416,896,157,943,279,6,15,19,3,318,7,24,30,14,301,23,25,0.26,0.24,1.07,1.17,1.18,1.05,False,True,False,True,True,False,True,True,False,True,False,False,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
295,HLC/3,42,231,44,macd,116,27,6,1,0.22,2994,453,231,169,641,69,126,904,86,302,282,69,293,177,702,693,278,272,725,635,376,336,470,738,335,530,700,762,915,564,13,42,67,2,914,3,17,5,20,290,17,11,0.21,0.19,1.12,1.13,1.18,1.19,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
296,HLC/3,55,399,50,macd,234,179,6,9,0.01,2217,796,19,126,497,311,367,896,156,308,29,232,165,273,827,753,365,267,865,854,450,285,990,104,176,890,272,276,383,120,8,60,15,3,390,5,35,25,19,263,5,12,0.29,0.08,1.04,1.04,1.09,1.14,True,True,True,True,False,False,False,False,True,True,False,False,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
297,HLC/3,81,345,15,macdh,180,113,6,12,0.31,1706,754,268,163,423,37,67,568,147,65,544,288,30,239,983,854,372,347,629,590,418,365,896,113,92,183,213,840,559,83,24,41,55,12,687,14,28,20,13,131,24,15,0.27,0.1,1.15,1.11,1.16,1.09,True,True,True,False,False,True,True,False,False,False,False,True,True,False,True,False,False,0.0,False,True,0.0,0.0,0.0
298,OHLC/4,200,476,6,macdh,48,382,6,8,0.09,1826,233,375,204,173,375,315,759,85,384,18,54,82,845,756,518,495,345,789,765,444,439,678,548,179,315,504,241,676,891,21,54,46,7,315,12,37,53,17,291,2,17,0.14,0.38,1.18,1.15,1.07,1.04,True,True,True,False,True,True,True,True,False,False,True,True,False,False,False,False,True,0.0,False,True,0.0,0.0,0.0
299,HLC/3,88,343,25,macds,184,185,6,9,0.27,2076,335,155,198,774,16,88,627,49,103,979,337,21,363,990,966,262,257,947,566,496,345,141,870,602,2,223,163,609,428,13,44,54,1,90,14,32,56,1,842,13,19,0.07,0.15,1.05,1.2,1.17,1.09,True,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
300,open,101,375,9,macds,279,15,6,16,0.03,2296,625,238,17,801,379,313,189,57,75,961,23,323,932,782,514,407,300,731,698,496,334,405,374,11,368,424,398,933,349,23,45,46,1,522,15,21,86,5,906,8,15,0.31,0.28,1.06,1.1,1.17,1.05,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
301,low,14,127,26,macds,245,231,6,6,0.34,1651,456,374,21,996,95,130,233,329,162,151,6,219,767,806,800,446,408,787,623,353,307,900,783,313,198,68,803,218,388,17,32,84,20,829,6,41,55,13,155,4,5,0.1,0.15,1.16,1.16,1.01,1.16,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
302,low,293,349,13,macds,323,202,6,17,0.31,384,655,266,105,706,398,222,207,96,124,285,23,305,376,852,845,407,333,869,558,378,286,766,769,788,474,452,634,437,706,16,46,20,19,191,12,42,66,1,506,15,5,0.24,0.25,1.06,1.1,1.0,1.2,False,False,False,False,True,False,False,False,True,True,False,True,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
303,HLC/3,198,211,13,macds,292,21,6,4,0.17,2232,386,314,274,991,181,277,581,366,83,431,37,65,327,833,728,406,343,909,553,468,284,81,452,857,547,422,378,225,775,28,30,81,3,131,12,44,104,16,164,8,2,0.14,0.34,1.16,1.08,1.2,1.04,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
304,low,250,367,29,macds,352,340,6,6,0.22,2191,907,226,3,270,264,357,825,336,181,336,398,226,650,980,772,459,255,664,659,485,333,451,284,159,357,181,126,435,78,18,40,72,3,948,5,16,94,4,670,7,1,0.34,0.09,1.03,1.11,1.15,1.04,False,True,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
305,OHLC/4,338,350,26,macdh,107,204,6,19,0.14,342,604,16,253,701,260,200,518,337,36,54,169,258,675,994,706,365,334,622,540,377,312,533,212,640,118,977,967,354,367,2,48,94,4,943,14,48,12,8,426,4,1,0.12,0.25,1.08,1.17,1.19,1.06,True,False,False,True,True,True,True,False,False,True,True,False,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
306,high,378,398,27,macds,5,110,6,11,0.15,1320,533,94,169,95,304,253,971,193,78,115,3,326,869,944,872,482,437,646,593,424,268,808,461,712,990,943,345,819,690,24,48,43,15,584,13,51,42,14,718,13,13,0.19,0.19,1.06,1.07,1.01,1.17,False,True,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
307,OHLC/4,2,161,50,macdh,78,8,6,9,0.39,539,889,315,26,647,218,375,403,159,305,530,70,306,236,948,867,438,303,810,629,453,288,189,282,773,895,718,900,641,54,20,49,19,20,412,7,48,8,5,194,7,24,0.02,0.26,1.15,1.02,1.07,1.09,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
308,HL/2,152,417,34,macd,201,77,6,18,0.14,386,850,188,76,588,234,314,91,80,76,948,101,379,214,795,767,462,318,555,509,365,357,215,606,373,562,443,163,463,740,8,26,18,18,261,2,12,15,19,491,7,25,0.17,0.03,1.19,1.08,1.06,1.08,True,True,True,False,True,False,False,True,False,False,True,True,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
309,high,304,450,23,macds,354,56,6,8,0.09,387,715,330,140,643,34,26,641,3,395,385,127,374,338,591,504,391,251,984,839,335,279,452,287,405,512,616,249,811,591,27,41,7,6,532,13,50,9,20,458,9,25,0.08,0.03,1.12,1.17,1.15,1.19,True,False,True,True,True,False,True,True,True,True,False,False,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
310,close,107,408,35,macd,356,294,6,15,0.17,2088,302,192,175,86,69,102,184,43,254,777,62,354,328,857,820,360,292,937,806,428,369,201,182,233,398,933,767,863,191,10,15,40,2,256,16,22,46,12,456,9,6,0.01,0.31,1.1,1.06,1.0,1.19,False,False,True,True,True,False,False,True,True,True,True,False,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
311,close,221,426,39,macdh,163,134,6,4,0.05,1542,527,72,363,334,4,52,854,98,247,504,184,150,609,822,757,300,276,825,752,497,416,412,81,579,900,911,997,206,362,17,53,39,6,728,4,15,37,16,715,23,19,0.35,0.17,1.14,1.02,1.03,1.1,True,False,False,True,True,True,False,False,True,True,True,True,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
312,close,320,482,11,macds,66,4,6,13,0.33,1955,926,143,169,595,10,146,309,211,291,324,393,186,107,784,548,435,292,780,775,343,277,434,758,745,524,51,877,893,50,7,30,32,7,55,8,34,95,17,482,18,15,0.24,0.37,1.08,1.2,1.09,1.07,False,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
313,high,65,284,24,macd,240,378,6,12,0.31,1989,922,96,118,746,30,122,261,253,295,650,220,133,815,636,572,470,383,886,828,488,446,911,775,455,967,224,386,505,922,22,53,72,17,372,3,35,32,17,23,8,6,0.35,0.18,1.02,1.06,1.19,1.17,True,True,True,True,True,True,True,False,True,True,False,False,True,False,True,False,False,0.0,False,True,0.0,0.0,0.0
314,low,123,438,32,macd,114,90,6,3,0.2,2181,408,9,304,873,349,329,943,159,284,911,217,352,747,630,528,449,273,924,604,338,327,131,352,519,912,719,584,246,390,26,29,31,11,259,7,23,81,6,126,13,7,0.27,0.26,1.06,1.15,1.02,1.0,True,False,False,False,False,True,False,True,True,True,False,True,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
315,close,184,294,41,macdh,178,257,6,13,0.1,2832,704,258,340,438,49,26,299,82,256,185,336,252,62,579,565,336,277,808,683,341,314,981,331,711,219,179,8,761,514,26,46,22,13,635,17,30,99,7,517,3,5,0.15,0.34,1.13,1.04,1.14,1.2,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
316,HLC/3,200,296,19,macdh,91,372,6,12,0.19,1569,241,223,78,351,282,371,495,80,305,537,128,8,161,716,556,424,391,970,813,372,327,960,432,774,470,746,625,363,76,25,47,26,16,100,5,39,38,14,640,16,16,0.23,0.23,1.06,1.09,1.19,1.08,False,True,True,False,True,False,False,False,False,True,True,False,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
317,low,167,346,4,macdh,397,132,6,7,0.35,1851,716,327,230,295,276,266,192,206,388,344,127,11,125,769,531,329,272,840,815,303,277,699,609,595,731,891,96,921,119,19,54,10,1,761,7,45,19,9,728,8,18,0.01,0.2,1.02,1.11,1.08,1.1,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,True,0.0,False,True,0.0,0.0,0.0
318,low,46,169,39,macdh,54,36,6,1,0.07,2217,877,33,374,816,322,251,644,4,70,165,265,196,607,640,509,500,298,563,545,431,409,619,312,366,474,98,289,135,849,2,4,17,19,386,5,39,70,2,59,4,3,0.3,0.28,1.02,1.2,1.0,1.2,False,True,False,True,False,True,False,False,True,True,True,True,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
319,high,100,187,42,macds,304,13,6,2,0.06,983,984,291,285,884,162,87,406,68,230,944,54,136,920,926,898,399,320,606,581,342,305,84,831,888,515,405,923,352,108,26,60,82,16,974,8,22,16,20,237,23,10,0.2,0.08,1.09,1.01,1.15,1.16,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
